tt0660707	4	actor	["Mac Robinson"]	Mac
tt0660708	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660708	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660708	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660708	4	actor	["Mac Robinson"]	Mac
tt0660709	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660709	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660709	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660709	4	actor	["Mac Robinson"]	Mac
tt0660710	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660710	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660710	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660710	4	actor	["Mac Robinson"]	Mac
tt0660711	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660711	2	actress	["Lana Wagner"]	Lana
tt0660711	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660711	4	actress	["Public Defender Liz Williams"]	Liz,Williams
tt0660712	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660712	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660712	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660712	4	actor	["Mac Robinson"]	Mac
tt0660713	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660713	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660713	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660713	4	actor	["Mac Robinson"]	Mac
tt0660714	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660714	2	actress	["Lana Wagner"]	Lana
tt0660714	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660714	4	actress	["Public Defender Liz Williams"]	Liz,Williams
tt0660715	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660715	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660715	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660715	4	actor	["Mac Robinson"]	Mac
tt0660716	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660716	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660716	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660716	4	actor	["Mac Robinson"]	Mac
tt0660717	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660717	2	actress	["Billie Young"]	Billie,Young
tt0660717	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660717	4	actor	["Mac Robinson"]	Mac
tt0660718	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660718	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660718	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660718	4	actor	["Mac Robinson"]	Mac
tt0660719	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660719	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660719	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660719	4	actor	["Mac Robinson"]	Mac
tt0660720	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660720	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660720	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660720	4	actor	["Mac Robinson"]	Mac
tt0660721	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660721	2	actress	["Billie Young"]	Billie,Young
tt0660721	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660721	4	actor	["Mac Robinson"]	Mac
tt0660722	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660722	2	actress	["Billie Young"]	Billie,Young
tt0660722	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660722	4	actor	["Mac Robinson"]	Mac
tt0660723	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660723	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660723	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660723	4	actor	["Mac Robinson"]	Mac
tt0660724	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660724	2	actress	["Billie Young"]	Billie,Young
tt0660724	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660724	4	actor	["Mac Robinson"]	Mac
tt0660725	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660725	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660725	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660725	4	actor	["Mac Robinson"]	Mac
tt0660726	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660726	2	actress	["Lana Wagner"]	Lana
tt0660726	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660726	4	actress	["Public Defender Liz Williams"]	Liz,Williams
tt0660727	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660727	2	actress	["Lana Wagner"]	Lana
tt0660727	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660727	4	actress	["Public Defender Liz Williams"]	Liz,Williams
tt0660728	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660728	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660728	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660728	4	actor	["Mac Robinson"]	Mac
tt0660729	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660729	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660729	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660729	4	actor	["Mac Robinson"]	Mac
tt0660730	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660730	2	actress	["Billie Young"]	Billie,Young
tt0660730	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660730	4	actor	["Mac Robinson"]	Mac
tt0660731	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660731	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660731	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660731	4	actor	["Mac Robinson"]	Mac
tt0660732	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660732	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660732	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660732	4	actor	["Mac Robinson"]	Mac
tt0660733	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660733	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660733	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660733	4	actor	["Mac Robinson"]	Mac
tt0660734	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660734	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660734	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660734	4	actor	["Mac Robinson"]	Mac
tt0660735	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660735	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660735	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660735	4	actor	["Mac Robinson"]	Mac
tt0660736	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660736	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660736	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660736	4	actor	["Mac Robinson"]	Mac
tt0660737	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660737	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660737	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660737	4	actor	["Mac Robinson"]	Mac
tt0660738	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660738	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660738	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660738	4	actor	["Mac Robinson"]	Mac
tt0660739	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660739	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660739	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660739	4	actor	["Mac Robinson"]	Mac
tt0660740	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660740	2	actor	["Dan Fielding"]	Dan,Fielding
tt0660740	3	actor	["Mac Robinson"]	Mac
tt0660740	4	actor	["Nostradamus 'Bull' Shannon"]	Shannon
tt0660741	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660741	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660741	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660741	4	actor	["Mac Robinson"]	Mac
tt0660742	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660742	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660742	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660742	4	actor	["Mac Robinson"]	Mac
tt0660743	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660743	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660743	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660743	4	actor	["Mac Robinson"]	Mac
tt0660744	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660744	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660744	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660744	4	actor	["Mac Robinson"]	Mac
tt0660745	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660745	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660745	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660745	4	actor	["Mac Robinson"]	Mac
tt0660746	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660746	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660746	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660746	4	actor	["Mac Robinson"]	Mac
tt0660747	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660747	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660747	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660747	4	actor	["Mac Robinson"]	Mac
tt0660748	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660748	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660748	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660748	4	actor	["Mac Robinson"]	Mac
tt0660749	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660749	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660749	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660749	4	actor	["Mac Robinson"]	Mac
tt0660750	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660750	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660750	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660750	4	actor	["Mac Robinson"]	Mac
tt0660751	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660751	2	actress	["Billie Young"]	Billie,Young
tt0660751	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660751	4	actor	["Mac Robinson"]	Mac
tt0660752	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660752	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660752	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660752	4	actor	["Mac Robinson"]	Mac
tt0660753	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660753	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660753	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660753	4	actor	["Mac Robinson"]	Mac
tt0660754	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660754	2	actress	["Lana Wagner"]	Lana
tt0660754	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660754	4	actress	["Public Defender Liz Williams"]	Liz,Williams
tt0660755	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660755	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660755	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660755	4	actor	["Mac Robinson"]	Mac
tt0660756	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660756	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660756	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660756	4	actor	["Mac Robinson"]	Mac
tt0660757	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660757	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660757	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660757	4	actor	["Mac Robinson"]	Mac
tt0660758	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660758	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660758	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660758	4	actor	["Mac Robinson"]	Mac
tt0660759	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660759	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660759	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660759	4	actor	["Mac Robinson"]	Mac
tt0660760	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660760	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660760	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660760	4	actor	["Mac Robinson"]	Mac
tt0660761	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660761	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660761	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660761	4	actor	["Mac Robinson"]	Mac
tt0660762	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660762	2	actress	["Lana Wagner"]	Lana
tt0660762	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660762	4	actress	["Public Defender Liz Williams"]	Liz,Williams
tt0660763	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660763	2	actress	["Billie Young"]	Billie,Young
tt0660763	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660763	4	actor	["Mac Robinson"]	Mac
tt0660764	1	actor	["Judge Harry T. Stone"]	Judge,Harry,Stone
tt0660764	2	actress	["Christine Sullivan"]	Christine,Sullivan
tt0660764	3	actor	["Dan Fielding"]	Dan,Fielding
tt0660764	4	actor	["Mac Robinson"]	Mac
tt0660787	1	actor	["Jared Soames (segment "Death in the Family")"]	Jared
tt0660788	1	actor	["Justus Walters (segment "A Fear of Spiders")"]	Justus
tt0660788	2	actress	["Elizabeth Croft (segment "A Fear of Spiders")"]	Elizabeth
tt0660788	3	actor	["Father (segment "Junior")"]	Junior
tt0660788	4	actor	["Roger Blacker (segment "Marmalade Wine")"]	Roger
tt0660789	1	actress	["Sheila Gray (segment "A Feast of Blood")"]	Sheila,Gray
tt0660789	2	actor	["Thaddeus Conway (segment "The Late Mr. Peddington")"]	Thaddeus,Conway
tt0660790	1	actress	["Holly Schaeffer (segment "The Diary")"]	Holly
tt0660790	2	actress	["Carrie Crane (segment "The Diary")"]	Carrie
tt0660791	1	actor	["Ellis Travers (segment "House - With Ghost")"]	Ellis
tt0660791	2	actress	["Iris Travers (segment "House - With Ghost")"]	Iris
tt0660791	4	actor	["Dr. Ernest Stringfellow (segment "Dr. Stringfellow's Rejuvenator")"]	Ernest
tt0660792	1	actor	["General von Grunn (segment "The Devil Is Not Mocked")"]	General
tt0660792	2	actor	["Col. Dennis Malloy (segment "A Question of Fear")"]	Dennis
tt0660793	1	actor	["Richard Upton Pickman (segment "Pickman's Model")"]	Richard
tt0660793	2	actress	["Mavis Goldsmith (segment "Pickman's Model")"]	Mavis
tt0660793	3	actor	["Mark Bennett aka 'Radha Ramadi' (segment "The Dear Departed")"]	Mark,Bennett
tt0660793	4	actress	["Angela Casey (segment "The Dear Departed")"]	Angela,Casey
tt0660795	1	actor	["Richard Alden (segment "Brenda")"]	Richard,Alden,Brenda
tt0660795	2	actor	["Vincent Riley (segment "Midnight Never Ends")"]	Vincent,Riley
tt0660795	3	actress	["Brenda Alden (segment "Brenda")"]	Brenda,Alden,Brenda
tt0660795	4	actress	["Ruth Asquith (segment "Midnight Never Ends")"]	Ruth
tt0660796	1	actor	["Edgar Allan Poe (segment "Quoth the Raven")"]	Edgar,Allan,Raven
tt0660796	3	actress	["Agatha Howard (segment "Cool Air")"]	Agatha,Howard
tt0660796	4	actor	["William Sharsted (segment "Camera Obscura")"]	William
tt0660797	1	actress	["Elaine Latimer (segment "The House")"]	Elaine
tt0660797	3	actor	["Dr. Peter Mitchell (segment "The House")"]	Peter,Mitchell
tt0660797	4	actor	["Dr. Stephen Brigham (segment "Certain Shadows on the Wall")"]	Stephen
tt0660799	1	actor	["Jackie Slater (segment "Make Me Laugh")"]	Jackie
tt0660799	2	actor	["Jules Kettleman (segment "Make Me Laugh")"]	Jules
tt0660799	4	actor	["Colonel Archie Dittman (segment "Clean Kills and Other Trophies")"]	Colonel,Archie
tt0660801	2	actress	["Frances Turchin (segment "Stop Killing Me")"]	Frances
tt0660801	3	actor	["Dr. John Fletcher (segment "Deliveries in the Rear")"]	John,Fletcher
tt0660802	3	actor	["Jake"]	Jake
tt0660802	4	actress	["Phyllis"]	Phyllis
tt0660804	1	actor	["Walt Peckinpah"]	Walt
tt0660804	2	actor	["Sheriff Ned Harlow"]	Ned,Harlow
tt0660806	1	actor	["Charlie Finnegan"]	Charlie,Finnegan
tt0660806	2	actor	["Pete Tuttle"]	Pete
tt0660807	1	actor	["Tom Ogilvy"]	Tom
tt0660807	2	actress	["Leona Ogilvy"]	Leona
tt0660807	3	actress	["Miss Patience"]	Patience
tt0660807	4	actor	["Cousin Zachariah Ogilvy"]	Zachariah
tt0660808	1	actor	["Morton Silkline (segment "The Funeral")"]	Morton
tt0660808	2	actor	["Michael J. Saunders (segment "Green Fingers")"]	Michael,Green
tt0660808	3	actor	["Joe Bellman (segment "The Tune in Dan's Cafe")"]	Joe
tt0660808	4	actor	["Ludwig Asper (segment "The Funeral")"]	Ludwig
tt0660809	2	actor	["Grant Wilson (segment "Hatred Unto Death")"]	Grant,Wilson
tt0660809	3	actress	["Ruth Wilson (segment "Hatred Unto Death")"]	Ruth,Wilson
tt0660813	1	actor	["Andrew MacBane (segment "There Aren't Any More MacBanes")"]	Andrew
tt0660813	2	actress	["Moira (segment "I'll Never Leave You - Ever")"]	Moira,Ever
tt0660813	3	actor	["Owen (segment "I'll Never Leave You - Ever")"]	Owen,Ever
tt0660813	4	actor	["Arthur Porter (segment "There Aren't Any More MacBanes")"]	Arthur,Porter
tt0660815	1	actor	["Erik Sutton (segment: Keep in Touch - We'll Think of Something)"]	Erik,Sutton
tt0660815	2	actress	["Judith Timm (segment "The Dark Boy")"]	Judith
tt0660815	3	actress	["Claire Foster (segment: Keep in Touch - We'll Think of Something)"]	Claire,Foster
tt0660815	4	actress	["Abigail Moore (segment "The Dark Boy")"]	Abigail
tt0660818	1	actor	["Steven Macy (segment "The Caterpillar")"]	Steven,Macy
tt0660818	2	actor	["Tom Burke (segment "Little Girl Lost")"]	Tom,Burke,Little
tt0660818	3	actress	["Rhona Warwick (segment "The Caterpillar")"]	Rhona
tt0660818	4	actor	["Professor Putman (segment "Little Girl Lost")"]	Little
tt0660819	1	actor	["Paul Koch (segment "The Different Ones")"]	Paul
tt0660819	2	actress	["Ann Bolt (segment "Tell David...")"]	Ann
tt0660819	3	actor	["Major Crosby (segment "Logoda's Heads")"]	Major,Crosby
tt0660820	1	actress	["Pamela (segment "Pamela's Voice")"]	Pamela
tt0660820	2	actor	["Jonathan (segment "Pamela's Voice")"]	Jonathan
tt0660820	3	actor	["Survivor (segment "Lone Survivor")"]	Lone
tt0660820	4	actor	["Captain of the Lusitania (segment "Lone Survivor")"]	Captain,Lone
tt0660824	4	actress	["Betsy (segment "Miss Lovecraft Sent Me")"]	Betsy
tt0660830	1	actor	["August Kolodney"]	August
tt0660830	2	actor	["Dr. Glendon"]	Glendon
tt0660830	3	actress	["Molly Mitchell"]	Molly,Mitchell
tt0660832	1	actor	["Jacob Bauman (segment "Room with a View")"]	Jacob
tt0660832	2	actress	["Nurse Frances Nevins (segment "Room with a View")"]	Frances
tt0660832	3	actress	["Lila Bauman (segment "Room with a View")"]	Lila
tt0660832	4	actor	["Dr. William Fall (segment "The Little Black Bag")"]	William,Little
tt0660833	1	actor	["Henry Auden"]	Henry
tt0660833	2	actress	["Barbara Morgan"]	Barbara,Morgan
tt0660833	3	actress	["June"]	June
tt0660834	1	actor	["Dr. Joel Winter (segment "The Phantom Farmhouse")"]	Joel,Winter
tt0660834	4	actress	["Mildred Squire (segment "The Phantom Farmhouse")"]	Mildred,Squire
tt0660835	1	actor	["Craig Lowell (segment "Since Aunt Ada Came to Stay")"]	Craig,Lowell,Ada
tt0660835	2	actress	["Joanna Lowell (segment "Since Aunt Ada Came to Stay")"]	Joanna,Lowell,Ada
tt0660835	3	actor	["Prof. Nicholas Porteus (segment "Since Aunt Ada Came to Stay")"]	Nicholas,Ada
tt0660835	4	actress	["Aunt Ada Burn Quigley (segment "Since Aunt Ada Came to Stay")"]	Ada,Ada
tt0660836	1	actor	["Henry Millikan (segment "You Can Come Up Now, Mrs. Millikan")"]	Henry
tt0660836	2	actress	["Helena Millikan (segment "You Can Come Up Now, Mrs. Millikan")"]	Helena
tt0660836	3	actor	["George Beaumont (segment "You Can Come Up Now, Mrs. Millikan")"]	George
tt0660836	4	actor	["Dr. Burgess (segment "You Can Come Up Now, Mrs. Millikan")"]	Burgess
tt0660837	2	actress	["Molly Wheatland"]	Molly
tt0660837	3	actor	["Charlie Wheatland"]	Charlie
tt0660837	4	actor	["Joe Wilson"]	Joe,Wilson
tt0660838	1	actress	["Millicent","Marion Hardy"]	Millicent,Marion,Hardy
tt0660838	2	actor	["William Jason"]	William,Jason
tt0660838	3	actor	["Sam Davis"]	Sam,Davis
tt0660838	4	actor	["Dr. Coolidge"]	Coolidge
tt0660845	1	actor	["Dr. Max Redford (segment "The Dead Man")"]	Max
tt0660845	2	actor	["Dr. Miles Talmadge (segment "The Dead Man")"]	Miles,Talmadge
tt0660845	3	actress	["Velia Redford (segment "The Dead Man")"]	Velia
tt0660845	4	actor	["John Michael Fearing (segment "The Dead Man")"]	John,Michael
tt0660851	1	actress	["Sheila Trent"]	Sheila,Trent
tt0660851	2	actor	["Raphael"]	Raphael
tt0660851	4	actor	["Brandon"]	Brandon
tt0660854	1	actor	["Charlie Rogan (segment "The Miracle at Camafeo")"]	Charlie,Miracle
tt0660854	2	actor	["Ralph Burke (segment "The Ghost of Sorworth Place")"]	Ralph,Burke
tt0660854	3	actress	["Gay Melcor (segment "The Miracle at Camafeo")"]	Gay,Miracle
tt0660854	4	actress	["Ann Loring (segment "The Ghost of Sorworth Place")"]	Ann,Loring
tt0660855	10	actor	["Harry Krell"]	Harry
tt0660855	2	actor	["David Faulkner"]	David
tt0660863	2	actor	["Abraham Goldman (segment "The Messiah on Mott Street")"]	Abraham,Messiah
tt0660863	3	actor	["Buckner (segment "The Messiah on Mott Street")"]	Messiah
tt0660863	4	actor	["Frank Standish (segment "The Painted Mirror")"]	Frank
tt0660866	1	actor	["Bradley Meredith"]	Bradley,Meredith
tt0660866	3	actress	["Estelle Meredith"]	Estelle,Meredith
tt0660869	1	actor	["John Carnby"]	John
tt0660869	2	actress	["Fern"]	Fern
tt0660869	3	actor	["Noel"]	Noel
tt0660870	1	actor	["James Figg"]	James
tt0660870	2	actress	["Sondra Blanco"]	Sondra
tt0660870	3	actor	["Roderick Blanco"]	Roderick
tt0660870	4	actor	["Max"]	Max
tt0660871	1	actress	["Mrs. Evans (segment "The Sins of the Fathers")"]	Evans
tt0660871	2	actor	["Ian Evans (segment "The Sins of the Fathers")"]	Ian,Evans
tt0660871	4	actress	["Mrs. Fulton (segment "You Can't Get Help Like That Anymore")"]	Fulton
tt0660875	1	actor	["Sales Director Randy Lane (segment "They're Tearing Down Tim Riley's Bar")"]	Randy,Lane,Tim
tt0660875	2	actress	["Lynn Alcott (segment "They're Tearing Down Tim Riley's Bar")"]	Lynn,Tim
tt0660875	3	actor	["Harvey Doane (segment "They're Tearing Down Tim Riley's Bar")"]	Harvey,Tim
tt0660875	4	actor	["H.E. Pritkin (segment "They're Tearing Down Tim Riley's Bar")"]	Tim
tt0660876	1	actor	["Charlie Evans"]	Charlie,Evans
tt0660876	2	actress	["Irene Evans"]	Irene,Evans
tt0660876	3	actor	["Doctor"]	Doctor
tt0660877	4	actress	["Miss Ransom"]	Ransom
tt0660886	10	actor	["Lt. Jim Hogan"]	Jim
tt0660886	1	actor	["Det. Kevin "O.B." O'Brien"]	Kevin
tt0660886	2	actor	["Tom "Tommy" Kirkwood"]	Tom,Tommy
tt0660886	3	actor	["Det. Frank Giambone"]	Frank
tt0660886	4	actress	["Nicole 'Nickie' Rimbaud"]	Nicole
tt0660886	9	actress	["Prosecutor Dorothy Fredericks"]	Dorothy
tt0660887	10	actor	["Lt. Jim Hogan"]	Jim
tt0660887	1	actor	["Det. Kevin "O.B." O'Brien"]	Kevin
tt0660887	2	actor	["Tom "Tommy" Kirkwood"]	Tom,Tommy
tt0660887	3	actor	["Det. Frank Giambone"]	Frank
tt0660887	4	actress	["Nicole 'Nickie' Rimbaud"]	Nicole
tt0660887	9	actress	["Prosecutor Dorothy Fredericks"]	Dorothy
tt0660888	10	actor	["Det. Freddie Carson"]	Freddie,Carson
tt0660888	1	actor	["Det. Kevin "O.B." O'Brien"]	Kevin
tt0660888	2	actor	["Tom J. Kirkwood"]	Tom
tt0660888	3	actor	["Det. Frank Giambone"]	Frank
tt0660888	4	actress	["Nicole 'Nickie' Rimbaud"]	Nicole
tt0660888	8	actor	["Lt. Jim Hogan"]	Jim
tt0660888	9	actor	["Det. Colby Burns"]	Colby,Burns
tt0660892	1	actor	["Det. Kevin "O.B." O'Brien"]	Kevin
tt0660892	2	actor	["Tom "Tommy" Kirkwood"]	Tom,Tommy
tt0660892	3	actor	["Det. Frank Giambone"]	Frank
tt0660892	4	actress	["Nicole 'Nickie' Rimbaud"]	Nicole
tt0660897	10	actor	["Lt. Jim Hogan"]	Jim
tt0660897	1	actor	["Det. Kevin "O.B." O'Brien"]	Kevin
tt0660897	2	actor	["Tom "Tommy" Kirkwood"]	Tom,Tommy
tt0660897	3	actor	["Det. Frank Giambone"]	Frank
tt0660897	4	actress	["Nicole 'Nickie' Rimbaud"]	Nicole
tt0660897	9	actress	["Det. Stephanie 'Stevie' Brody"]	Stephanie,Brody
tt0660899	10	actor	["Det. Colby Burns"]	Colby,Burns
tt0660899	1	actor	["Det. Kevin "O.B." O'Brien"]	Kevin
tt0660899	2	actor	["Tom J. Kirkwood"]	Tom
tt0660899	3	actor	["Det. Frank Giambone"]	Frank
tt0660899	8	actress	["Nicole 'Nickie' Rimbaud"]	Nicole
tt0660899	9	actor	["Lt. Jim Hogan"]	Jim
tt0660903	10	actor	["Buddy Wright"]	Buddy,Wright
tt0660903	1	actor	["Johnny Domino","NightMan"]	Johnny
tt0660903	2	actor	["Frank Dominus"]	Frank
tt0660903	3	actor	["Raleigh Jordan"]	Raleigh,Jordan
tt0660903	4	actress	["Jessica Rodgers"]	Jessica
tt0660903	8	actor	["Lt. Charlie Dann"]	Charlie,Dann
tt0660903	9	actor	["Angel"]	Angel
tt0660904	1	actor	["Johnny Domino","NightMan"]	Johnny
tt0660904	2	actor	["Raleigh Jordan"]	Raleigh,Jordan
tt0660904	3	actress	["Jessica Rodgers"]	Jessica
tt0660904	4	actor	["Damian"]	Damian
tt0660904	8	actor	["Dock Foreman"]	Dock
