tt0855377	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855377	2	nm0752751	actor	["Burke Devlin"]	Burke
tt0855377	3	nm0052852	actor	["James Blair"]	James
tt0855377	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855378	1	nm0774519	actor	["Bill Malloy"]	Bill
tt0855378	2	nm0285596	actor	["Sam Evans"]	Sam
tt0855378	3	nm0189402	actor	["Joe Haskell"]	Joe
tt0855378	4	nm0779421	actress	["Maggie Evans"]	Maggie
tt0855379	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855379	2	nm0774519	actor	["Bill Malloy"]	Bill
tt0855379	3	nm0574686	actor	["John Harris"]	John
tt0855379	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855380	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855380	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855380	3	nm0774519	actor	["Bill Malloy"]	Bill
tt0855380	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855381	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855381	2	nm0774519	actor	["Bill Malloy"]	Bill
tt0855381	3	nm0249500	actor	["Roger Collins"]	Roger
tt0855381	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855382	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855382	2	nm0752751	actor	["Burke Devlin"]	Burke
tt0855382	3	nm0249500	actor	["Roger Collins"]	Roger
tt0855382	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855383	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855383	2	nm0189402	actor	["Joe Haskell"]	Joe
tt0855383	3	nm0376973	actor	["David Collins"]	David
tt0855383	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855384	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855384	2	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855384	3	nm0285596	actor	["Sam Evans"]	Sam
tt0855384	4	nm0189402	actor	["Joe Haskell"]	Joe
tt0855385	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855385	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855385	3	nm0376973	actor	["David Collins"]	David
tt0855385	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855386	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855386	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855386	3	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855386	4	nm0203076	actor	["Matthew Morgan"]	Matthew
tt0855387	1	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855387	2	nm0285596	actor	["Sam Evans"]	Sam
tt0855387	3	nm0779421	actress	["Maggie Evans"]	Maggie
tt0855387	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855388	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855388	2	nm0203076	actor	["Matthew Morgan"]	Matthew
tt0855388	3	nm0189402	actor	["Joe Haskell"]	Joe
tt0855388	4	nm0376973	actor	["David Collins"]	David
tt0855389	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855389	2	nm0752751	actor	["Burke Devlin"]	Burke
tt0855389	3	nm0249500	actor	["Roger Collins"]	Roger
tt0855389	4	nm0203076	actor	["Matthew Morgan"]	Matthew
tt0855390	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855390	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855390	3	nm0285596	actor	["Sam Evans"]	Sam
tt0855390	4	nm0253020	actor	["Sheriff George Patterson"]	George
tt0855391	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855391	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855391	3	nm0285596	actor	["Sam Evans"]	Sam
tt0855391	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855392	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855392	2	nm0253020	actor	["Sheriff George Patterson"]	George
tt0855392	3	nm0779421	actress	["Maggie Evans"]	Maggie
tt0855392	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855393	1	nm0285596	actor	["Sam Evans"]	Sam
tt0855393	2	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855393	3	nm0189402	actor	["Joe Haskell"]	Joe
tt0855393	4	nm0376973	actor	["David Collins"]	David
tt0855394	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855394	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855394	3	nm0376973	actor	["David Collins"]	David
tt0855394	4	nm0253020	actor	["Sheriff George Patterson"]	George
tt0855395	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855395	2	nm0285596	actor	["Sam Evans"]	Sam
tt0855395	3	nm0779421	actress	["Maggie Evans"]	Maggie
tt0855395	4	nm0253020	actor	["Sheriff George Patterson"]	George
tt0855396	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855396	2	nm0285596	actor	["Sam Evans"]	Sam
tt0855396	3	nm0779421	actress	["Maggie Evans"]	Maggie
tt0855396	4	nm0047699	actor	["Mr. Wells, the clerk at the Collinsport Inn"]	Wells
tt0855397	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855397	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855397	3	nm0285596	actor	["Sam Evans"]	Sam
tt0855397	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855398	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855398	2	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855398	3	nm0189402	actor	["Joe Haskell"]	Joe
tt0855398	4	nm0203076	actor	["Matthew Morgan"]	Matthew
tt0855399	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855399	2	nm0752751	actor	["Burke Devlin"]	Burke
tt0855399	3	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855399	4	nm0203076	actor	["Matthew Morgan"]	Matthew
tt0855400	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855400	2	nm0752751	actor	["Burke Devlin"]	Burke
tt0855400	3	nm0249500	actor	["Roger Collins"]	Roger
tt0855400	4	nm0285596	actor	["Sam Evans"]	Sam
tt0855401	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855401	2	nm0752751	actor	["Burke Devlin"]	Burke
tt0855401	3	nm0249500	actor	["Roger Collins"]	Roger
tt0855401	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855402	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855402	2	nm0285596	actor	["Sam Evans"]	Sam
tt0855402	3	nm0085588	actress	["Mrs. Sarah Johnson"]	Sarah
tt0855402	4	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855403	1	nm0249500	actor	["Roger Collins"]	Roger
tt0855403	2	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855403	3	nm0253020	actor	["Sheriff George Patterson"]	George
tt0855403	4	nm0376973	actor	["David Collins"]	David
tt0855404	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855404	2	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855404	3	nm0085588	actress	["Mrs. Sarah Johnson"]	Sarah
tt0855404	4	nm0189402	actor	["Joe Haskell"]	Joe
tt0855405	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855405	2	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855405	3	nm0203076	actor	["Matthew Morgan"]	Matthew
tt0855405	4	nm0376973	actor	["David Collins"]	David
tt0855406	1	nm0752751	actor	["Burke Devlin"]	Burke
tt0855406	2	nm0249500	actor	["Roger Collins"]	Roger
tt0855406	3	nm0253020	actor	["Sheriff George Patterson"]	George
tt0855406	4	nm0411308	actress	["Victoria Winters"]	Victoria
tt0855407	1	nm0000910	actress	["Elizabeth Collins Stoddard"]	Elizabeth
tt0855407	2	nm0085588	actress	["Mrs. Sarah Johnson"]	Sarah
tt0855407	3	nm0057235	actress	["Carolyn Stoddard"]	Carolyn
tt0855407	4	nm0779421	actress	["Maggie Evans"]	Maggie
