Name	Sex	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Total
Julie	F	0.00171115674195756	0.00263108438263484	0.00290957923008057	0.00259006357428773	0.00131032976632452	0.00224260958205912	0.00206058108386565	0.00258500695963412	0.00331448625463053	0.00270061728395062	0.000795070562512423	0.00287718036324402	0.00223099365024884	0.00219372257846777	0.00282017252820173	0.00374850911569262	0.00201816347124117	0.00283486888731396	0.00328492392807746	0.00134476382585308	0.00258042318940306	0.00362945039751123	0.00333778371161549	0.00267800882167612	0.00261276127612761	0.0020291693088142	0.00323906814501059	0.00233386561847439	0.00354047124893175	0.00200691269929758	0.00237304224015187	0.00194505227327984	0.00261958997722096	0.00316255534471853	0.0014950662812718	0.00252305550722116	0.00239175257731959	0.00248254460822343	0.0023531141995735	0.00251239220479392	0.00284504014667763	0.0025257192139469	0.00360339416482622	0.00233944187600958	0.0014037198576227	0.00176359256710255	0.00254520589576052	0.00254904989958288	0.00226062860059797	0.00208523393718233	0.002432705674207	0.00191662673694298	0.0016673500068334	0.00196871628910464	0.00184522795662295	0.00183450537843622	0.00160669270616915	0.00195718654434251	0.00136464842347195	2022
Simon	M	0.00136892539356605	0.00150347679007705	0.00201432408236347	0.00376736519896397	0.00283904782703647	0.0018348623853211	0.00206058108386565	0.00178962020282362	0.00175472801715734	0.00135030864197531	0.00178890876565295	0.00233770904513577	0.00205937875407585	0.000674991562605467	0.00232249502322495	0.00153348100187425	0.000840901446350488	0.00212615166548547	0.0020746887966805	0.0023533366952429	0.00189231033889558	0.00190114068441065	0.00150200267022697	0.00220541902961563	0.00261276127612761	0.00228281547241598	0.00211785224866077	0.00184252548826925	0.00244170430960811	0.00234139814918051	0.00201708590412909	0.00243131534159981	0.00182232346241458	0.00242462576428421	0.00269111930628925	0.00200104402296851	0.00214432989690722	0.00318076027928627	0.00301492756820354	0.00230868472872954	0.00252892457482456	0.00277213084457586	0.00255724747181216	0.00306355483763159	0.00225597834260791	0.00227976600137646	0.00254520589576052	0.00243318399505639	0.00255232261357836	0.00260654242147791	0.00246429925439151	0.00205755517348291	0.0026240262402624	0.00283171521035599	0.00235621415999546	0.002223642882953	0.002077619878667	0.00241590214067278	0.00208288443582561	2001
Dave	M	0.00188227241615332	0.00150347679007705	0.00156669650850492	0.00259006357428773	0.00174710635509937	0.00346585117227319	0.00123634865031939	0.00198846689202625	0.00253460713589394	0.00115740740740741	0.00119260584376863	0.00233770904513577	0.00120130427321091	0.00168747890651367	0.000829462508294625	0.00272618844777645	0.00218634376051127	0.00194897236002835	0.00138312586445367	0.00184905026054799	0.000860141063134354	0.00190114068441065	0.000333778371161549	0.00126023944549464	0.00247524752475248	0.00114140773620799	0.00186869316058303	0.00171969045571797	0.00158710780124527	0.00167242724941465	0.00201708590412909	0.000850960369559932	0.00239179954441913	0.00189753320683112	0.0019934217083624	0.00208804593701061	0.00222680412371134	0.00248254460822343	0.00205897492462681	0.00176546479255789	0.00202313965985964	0.00240251339863242	0.00238288968964315	0.00256224586420097	0.00220584549054996	0.00215072264280798	0.0020893481233855	0.0022786961223544	0.00295340188142638	0.00270428776228333	0.00236951851383799	0.00256489754502664	0.0026240262402624	0.00207659115426106	0.00238460228240504	0.00233482502710065	0.00193911188675587	0.00217125382262997	0.00150829562594268	1959
Jake	M	0.00205338809034908	0.00131554219131742	0.00201432408236347	0.000706380974805745	0.000436776588774842	0.00101936799184506	0.00123634865031939	0.00039769337840525	0.000194969779684149	0.000578703703703704	0.000397535281256211	0.000899118863513757	0.0013729191693839	0.00168747890651367	0.000829462508294625	0.00153348100187425	0.000840901446350488	0.000354358610914245	0.00121023513139696	0.00252143217347453	0.0012041974883881	0.00120981679917041	0.000500667556742323	0.00173282923755514	0.0022002200220022	0.00139505389980977	0.00261617042481625	0.00196536052082054	0.000732511292882432	0.00245289329914149	0.00367821547223541	0.00182348650619985	0.00159453302961276	0.0029517183217373	0.00209309279378052	0.00217504785105272	0.00255670103092784	0.00193948797517455	0.00169130083094345	0.00291980715692266	0.00252892457482456	0.00234091049097517	0.00244100895036615	0.00239514287305743	0.00255677545495563	0.00240880935994494	0.00243124145266677	0.0022400741541789	0.00295340188142638	0.0034862504887267	0.00262226715531404	0.00248034048310268	0.0025693590269236	0.00312837108953614	0.00255493101686254	0.00261278038746977	0.00268705504307599	0.00275229357798165	0.00258564964447317	1959
Susan	F	0.00222450376454483	0.00244314978387521	0.00134288272157565	0.00329644454909348	0.00240227123826163	0.00305810397553517	0.00309087162579848	0.00258500695963412	0.00272957691557809	0.00308641975308642	0.00417412045319022	0.00251753281783852	0.00274583833876781	0.00337495781302734	0.00315195753151958	0.00289657522576248	0.00302724520686176	0.00354358610914245	0.00345781466113416	0.00319381408640108	0.00275245140202993	0.00276529554096094	0.00333778371161549	0.00330812854442344	0.00261276127612761	0.00317057704502219	0.00236701133673851	0.00307087581378209	0.00256378952508851	0.00245289329914149	0.00308495491219744	0.00352540724531972	0.00250569476082005	0.0029517183217373	0.00299013256254361	0.00278406124934749	0.00123711340206186	0.00170674941815361	0.00227957938083683	0.00230868472872954	0.00214958588860087	0.00197129304503173	0.00139486225735209	0.00222803988191389	0.00180478267408633	0.00206469373709566	0.00197538368029175	0.00193109840877491	0.00171370232625975	0.00133585299100743	0.00167445974977885	0.00157839848924716	0.0016946836135028	0.00180690399137001	0.00133424175325044	0.0013341857297718	0.00130197512396465	0.00165137614678899	0.00150829562594268	1885
Danny	M	0.00154004106776181	0.00131554219131742	0.00111906893464637	0.00211914292441724	0.00174710635509937	0.00163098878695209	0.000618174325159695	0.001590773513621	0.000389939559368298	0.00173611111111111	0.00139137348439674	0.00179823772702751	0.00205937875407585	0.00118123523455957	0.000829462508294625	0.0011927074459022	0.00100908173562059	0.00141743444365698	0.000864453665283541	0.00134476382585308	0.00154825391364184	0.00241963359834082	0.00166889185580774	0.00110270951480781	0.0022002200220022	0.00240963855421687	0.00161953407250529	0.00405355607419236	0.0021975338786473	0.00211840784925856	0.00284765068818225	0.00133722343787989	0.00193621867881549	0.0017921146953405	0.0019934217083624	0.00200104402296851	0.00239175257731959	0.00256012412723041	0.00205897492462681	0.00196917226862226	0.00195991654548903	0.00264892502926138	0.00197605486458212	0.00217233888486604	0.00195518123026019	0.00197866483138334	0.00224130071417718	0.00251042793140738	0.00269816962006855	0.00254137886094096	0.00309617085808164	0.00222666929733082	0.0019680196801968	0.00264293419633225	0.00235621415999546	0.00214025627484226	0.00196681348513809	0.0018960244648318	0.00215470803706098	1874
Julia	F	0.00222450376454483	0.00150347679007705	0.000895255147717099	0.00329644454909348	0.00218388294387421	0.00203873598369011	0.00144240675870596	0.001590773513621	0.00155975823747319	0.00212191358024691	0.00119260584376863	0.00287718036324402	0.00171614896172988	0.00168747890651367	0.00165892501658925	0.00102232066791617	0.00117726202489068	0.00124025513819986	0.00224757952973721	0.00184905026054799	0.0012041974883881	0.00276529554096094	0.00233644859813084	0.00189035916824197	0.00151265126512651	0.00190234622701332	0.0019932727046219	0.00135118535806412	0.00122085215480405	0.00200691269929758	0.00166112956810631	0.00206661804035983	0.00170842824601367	0.00189753320683112	0.00249177713545301	0.00269705933530538	0.00280412371134021	0.00256012412723041	0.00257371865578351	0.00230868472872954	0.00284504014667763	0.00271052793691862	0.00203417412530513	0.00228374087896173	0.00230611119466586	0.0024518238128011	0.00284911107734387	0.00231731809052989	0.0025887843652009	0.00254137886094096	0.00214836345254644	0.00191662673694298	0.0019406860735274	0.00226537216828479	0.00207233293589962	0.0017789143063624	0.00193911188675587	0.00204892966360856	0.00208288443582561	1873
Eddie	M	0.00205338809034908	0.00244314978387521	0.00223813786929275	0.00282552389922298	0.00262065953264905	0.0018348623853211	0.00206058108386565	0.001590773513621	0.00116981867810489	0.00154320987654321	0.00198767640628106	0.00197806149973026	0.00240260854642183	0.00269996625042187	0.00248838752488388	0.00221502811381837	0.00151362260343088	0.00141743444365698	0.00259336099585062	0.00252143217347453	0.00189231033889558	0.00241963359834082	0.00166889185580774	0.00220541902961563	0.00178767876787679	0.00228281547241598	0.00311448860097172	0.00257953568357696	0.00244170430960811	0.00256438844910246	0.00332225913621262	0.00328227571115974	0.00182232346241458	0.00189753320683112	0.00269111930628925	0.00304506699147381	0.00329896907216495	0.00240496508921645	0.00213250974336348	0.00230868472872954	0.0018334703167478	0.00246411630628966	0.00191793560385912	0.00167102991143541	0.00255677545495563	0.00189263592567103	0.00201337182798967	0.00166074463154642	0.0018230875811274	0.0021178157174508	0.0014533046884873	0.00171932692578709	0.001640016400164	0.00183387270765912	0.00158973485493669	0.00130639019373489	0.00157899110778692	0.00137614678899083	0.00143647202470732	1871
Eric	M	0.000855578370978782	0.00112760759255779	0.000895255147717099	0.00164822227454674	0.00174710635509937	0.0018348623853211	0.000618174325159695	0.000795386756810499	0.00194969779684149	0.00192901234567901	0.00159014112502485	0.00107894263621651	0.000686459584691951	0.00134998312521093	0.0019907100199071	0.0011927074459022	0.00117726202489068	0.0015946137491141	0.00224757952973721	0.00201714573877963	0.00189231033889558	0.00155547874179053	0.00216955941255007	0.00267800882167612	0.00137513751375138	0.00240963855421687	0.00161953407250529	0.00196536052082054	0.00183127823220608	0.0033448544988293	0.0018984337921215	0.00182348650619985	0.00250569476082005	0.00158127767235927	0.00249177713545301	0.00304506699147381	0.00247422680412371	0.00256012412723041	0.00220604456210015	0.00203707476064372	0.00240247834608333	0.00301854247520483	0.00191793560385912	0.00222803988191389	0.00235624404672382	0.00197866483138334	0.0022792888618751	0.0021628302178279	0.00240647560708816	0.00263912420174638	0.0019272083912549	0.00194481242425097	0.0021593549268826	0.00266990291262136	0.00204394481349004	0.00277955360369125	0.00191141028837364	0.00296636085626911	0.00251382604323781	1863
Eva	F	0.000855578370978782	0.00131554219131742	0.0044762757385855	0.00329644454909348	0.00218388294387421	0.00224260958205912	0.00309087162579848	0.00258500695963412	0.00272957691557809	0.00462962962962963	0.00258397932816537	0.00197806149973026	0.00205937875407585	0.00269996625042187	0.00298606502986065	0.00136309422388823	0.00285906491759166	0.00248051027639972	0.00259336099585062	0.00302571860816944	0.00172028212626871	0.002938126512271	0.00233644859813084	0.00330812854442344	0.00261276127612761	0.00177552314521243	0.00174411361654416	0.00184252548826925	0.00183127823220608	0.00234139814918051	0.0018984337921215	0.000972526136639922	0.0020501138952164	0.00137044064937803	0.00189375062294428	0.00174003828084218	0.00230927835051546	0.00178432893716059	0.0028678579307302	0.00271609968085829	0.00164380097363596	0.00166327850674552	0.00226665116819714	0.0018938338996268	0.00180478267408633	0.00150550584996559	0.00220331256647926	0.00166074463154642	0.0027346313716911	0.0021178157174508	0.00208517629217743	0.00222666929733082	0.0023780237802378	0.00167206040992449	0.00190200420144212	0.00208466520276844	0.00152358791102247	0.00165137614678899	0.00215470803706098	1853
Jason	M	0.00136892539356605	0.000939672993798158	0.000895255147717099	0.00141276194961149	0.0010919414719371	0.00122324159021407	0.00123634865031939	0.00119308013521575	0.00194969779684149	0.00270061728395062	0.00159014112502485	0.00107894263621651	0.00154453406555689	0.00118123523455957	0.00116124751161248	0.0011927074459022	0.00117726202489068	0.00106307583274274	0.0020746887966805	0.00100857286938981	0.00103216927576122	0.00155547874179053	0.00116822429906542	0.00110270951480781	0.0011001100110011	0.00164870006341154	0.00186869316058303	0.00233386561847439	0.00170919301672567	0.00178392239937563	0.00201708590412909	0.00182348650619985	0.000911161731207289	0.00126502213788741	0.00129572411043556	0.00182704019488429	0.00156701030927835	0.00201706749418154	0.00205897492462681	0.00217287974468663	0.00246570146045394	0.00240251339863242	0.00203417412530513	0.00245084387010528	0.002155712638492	0.00270991052993806	0.00197538368029175	0.0022786961223544	0.00262524611682345	0.00316043268604197	0.00217995703273095	0.00310042560387835	0.0027606942736094	0.00296655879180151	0.00303752909782547	0.00280734913972816	0.00221612787057813	0.00302752293577982	0.00201106083459025	1851
Jenny	F	0.00188227241615332	0.00150347679007705	0.00111906893464637	0.00259006357428773	0.00131032976632452	0.00346585117227319	0.00206058108386565	0.001590773513621	0.00253460713589394	0.00289351851851852	0.00318028225004969	0.00323682790864952	0.00343229792345976	0.00219372257846777	0.00248838752488388	0.00306696200374851	0.00319542549613185	0.00265768958185684	0.00311203319502075	0.0028576231299378	0.00223636676414932	0.00276529554096094	0.00283711615487316	0.0015752993068683	0.00247524752475248	0.00304375396322131	0.00311448860097172	0.00257953568357696	0.00268587474056892	0.00312186419890735	0.00201708590412909	0.00230974957451982	0.00250569476082005	0.00210837022981235	0.00259144822087113	0.0019140421089264	0.00214432989690722	0.00201706749418154	0.00191190528715347	0.00224078223670809	0.00202313965985964	0.00178648432206	0.00209229338602813	0.00178243190553111	0.00225597834260791	0.00219373709566414	0.00178544294180216	0.0021628302178279	0.00145847006490192	0.00263912420174638	0.00224314419309996	0.00233941204656276	0.0019680196801968	0.00204962243797195	0.00144779424288878	0.0017789143063624	0.00171749909969805	0.0017737003058104	0.00129282482223659	1850
Matt	M	0.00205338809034908	0.00225521518511558	0.00111906893464637	0.00306098422415823	0.0010919414719371	0.000203873598369011	0.00103029054193283	0.000994233446013124	0.00116981867810489	0.000578703703703704	0.000993838203140529	0.000719295090811005	0.000858074480864939	0.000506243671954101	0.0013271400132714	0.0011927074459022	0.00100908173562059	0.00124025513819986	0.00103734439834025	0.000672381912926542	0.000860141063134354	0.00155547874179053	0.000667556742323097	0.00110270951480781	0.00165016501650165	0.00126823081800888	0.00124579544038869	0.00221103058592311	0.00170919301672567	0.00122644664957074	0.00201708590412909	0.00133722343787989	0.00125284738041002	0.00168669618384988	0.00129572411043556	0.00252305550722116	0.00247422680412371	0.00170674941815361	0.00176483564968012	0.00183336728457934	0.00202313965985964	0.00154007269143104	0.00174357782169011	0.00261794686124882	0.00190504837820224	0.00249483826565726	0.00239325330496885	0.00231731809052989	0.00240647560708816	0.00280203310308875	0.00246429925439151	0.00233941204656276	0.002186688533552	0.00223840345199569	0.00246976664963379	0.00186230091447314	0.00265935344469376	0.00186544342507645	0.00179559003088415	1786
Linda	F	0.00119780971937029	0.00263108438263484	0.00246195165622202	0.00211914292441724	0.00218388294387421	0.00122324159021407	0.00206058108386565	0.001590773513621	0.00233963735620979	0.000578703703703704	0.00139137348439674	0.00269735659054127	0.00274583833876781	0.0040499493756328	0.0033178500331785	0.00204464133583234	0.00336360578540195	0.00407512402551382	0.00293914246196404	0.00168095478231636	0.00223636676414932	0.00241963359834082	0.00216955941255007	0.00252047889098929	0.00206270627062706	0.00240963855421687	0.00249159088077738	0.00233386561847439	0.00366255646441216	0.00222990299921953	0.00225439012814428	0.00218818380743982	0.00261958997722096	0.00231920725279359	0.00279079039170737	0.00234905167913694	0.00255670103092784	0.00224980605120248	0.00169130083094345	0.00196917226862226	0.00233925523171271	0.00203289595268897	0.00180169708241311	0.00150392692029187	0.00170451696997042	0.00146249139710943	0.00212733627108342	0.00142901282249343	0.00207831984248523	0.00156392545288675	0.00170605332996335	0.00149384142732321	0.0015853491868252	0.00196871628910464	0.00116391301879294	0.00152875448203019	0.00152358791102247	0.00180428134556575	0.000861883214824391	1766
Anne	F	0.00496235455167693	0.00319488817891374	0.0026857654431513	0.00188368259948199	0.00283904782703647	0.00265035677879715	0.00164846486709252	0.00198846689202625	0.00448430493273543	0.00366512345679012	0.00417412045319022	0.00215788527243302	0.00326068302728677	0.0030374620317246	0.00298606502986065	0.00306696200374851	0.00336360578540195	0.00301204819277108	0.00293914246196404	0.00319381408640108	0.00172028212626871	0.00328378845489112	0.00216955941255007	0.0020478890989288	0.00178767876787679	0.00190234622701332	0.00174411361654416	0.00221103058592311	0.0023196190941277	0.00222990299921953	0.00284765068818225	0.00109409190371991	0.00159453302961276	0.00231920725279359	0.00219276387919864	0.00165303636680007	0.00189690721649485	0.00224980605120248	0.00191190528715347	0.0019012697766008	0.00246570146045394	0.00190969013737448	0.00151110077879809	0.00194953489667465	0.0014037198576227	0.00163454920853407	0.0020893481233855	0.00139039085431794	0.00167724057463721	0.00162908901342369	0.00157967900922533	0.00109924180501142	0.0014486811534782	0.00121359223300971	0.00133424175325044	0.00141757233788254	0.00174520069808028	0.00168195718654434	0.00107735401853049	1754
Walter	M	0.00308008213552361	0.00300695358015411	0.00335720680393912	0.00282552389922298	0.00371260100458615	0.00326197757390418	0.00329692973418504	0.00278385364883675	0.00428933515305128	0.00366512345679012	0.00278274696879348	0.00269735659054127	0.00240260854642183	0.00371245359433007	0.00315195753151958	0.00357812233770659	0.00201816347124117	0.00318922749822821	0.00242047026279391	0.00134476382585308	0.00275245140202993	0.00397511234013135	0.00283711615487316	0.00283553875236295	0.0022002200220022	0.00177552314521243	0.00224243179269964	0.00110551529296155	0.00207544866316689	0.00167242724941465	0.00237304224015187	0.00182348650619985	0.00273348519362187	0.00242462576428421	0.0019934217083624	0.00147903253871585	0.00148453608247423	0.00209464701318852	0.00205897492462681	0.00196917226862226	0.0018334703167478	0.00277213084457586	0.00174357782169011	0.00194953489667465	0.00180478267408633	0.00163454920853407	0.00155751405561465	0.00166074463154642	0.00160431707139211	0.0014987618923498	0.00132693036774927	0.00135291299078328	0.0015306819734864	0.00140237324703344	0.00127746550843127	0.00138977680184562	0.00135737832072911	0.00134556574923547	0.000790059613589025	1733
Rachel	F	0.000684462696783025	0.000751738395038527	0.000223813786929275	0.000706380974805745	0.00131032976632452	0.000407747196738022	0.000206058108386565	0.000795386756810499	0.000974848898420745	0.00135030864197531	0.000397535281256211	0.000719295090811005	0.00102968937703793	0.000674991562605467	0.000497677504976775	0.000851933889930141	0.000840901446350488	0.000885896527285613	0.00138312586445367	0.000672381912926542	0	0.00103698582786035	0.00166889185580774	0.0015752993068683	0.00165016501650165	0.00152187698161065	0.000996636352310951	0.000859845227858985	0.0023196190941277	0.00267588359906344	0.00094921689606075	0.00218818380743982	0.00170842824601367	0.0017921146953405	0.00179407953752616	0.00313206890551592	0.00338144329896907	0.00186190845616757	0.00272078829325686	0.00196917226862226	0.00195991654548903	0.00178648432206	0.00273160525398117	0.00172673090848326	0.00180478267408633	0.00197866483138334	0.00235526515727093	0.0021242082496524	0.00237001385546562	0.00234588817933012	0.00274864147605207	0.00270582598156656	0.0026786934536012	0.0023462783171521	0.00283881224095838	0.00280734913972816	0.00224382946896036	0.0027217125382263	0.00265747324570854	1716
Barbara	F	0.00256673511293634	0.00300695358015411	0.00313339301700985	0.00376736519896397	0.00327582441581131	0.00285423037716616	0.00350298784257161	0.00338039371644462	0.00272957691557809	0.00520833333333333	0.00318028225004969	0.00341665168135227	0.00326068302728677	0.0035437057036787	0.00248838752488388	0.0023854148918044	0.00353178607467205	0.00283486888731396	0.00259336099585062	0.00437048243402252	0.00395664889041803	0.00570342205323194	0.00216955941255007	0.0036231884057971	0.00288778877887789	0.00215599239061509	0.00323906814501059	0.00233386561847439	0.00293004517152973	0.00200691269929758	0.00296630280018984	0.00133722343787989	0.00239179954441913	0.00158127767235927	0.0019934217083624	0.00200104402296851	0.00181443298969072	0.00162916989914663	0.00161776601220678	0.0019012697766008	0.00189669343111842	0.00154007269143104	0.00139486225735209	0.00172673090848326	0.00155411841379656	0.00116139022711631	0.00163349035101048	0.00150625675884443	0.00123969955516663	0.00107519874885964	0.00129533678756477	0.00129654161616731	0.001093344266776	0.00124056094929881	0.00144779424288878	0.00119520804958724	0.00127427352558243	0.00140672782874618	0.00100553041729512	1714
Tommy	M	0.00102669404517454	0.000939672993798158	0.00156669650850492	0.000470920649870497	0.0010919414719371	0.00122324159021407	0.00103029054193283	0.00119308013521575	0.000779879118736596	0.00154320987654321	0.00119260584376863	0.000539471318108254	0.00274583833876781	0.00134998312521093	0.00182481751824818	0.0011927074459022	0.00117726202489068	0.000885896527285613	0.000864453665283541	0.00184905026054799	0.00206433855152245	0.00120981679917041	0.00216955941255007	0.00173282923755514	0.00178767876787679	0.00228281547241598	0.00236701133673851	0.000982680260410269	0.00146502258576486	0.00178392239937563	0.00094921689606075	0.00109409190371991	0.00216400911161731	0.00242462576428421	0.00189375062294428	0.00234905167913694	0.00255670103092784	0.00170674941815361	0.00227957938083683	0.00210497725266517	0.00139090851615351	0.00172488141440276	0.0015692200395211	0.00211663788781819	0.00160425126585451	0.00197866483138334	0.00159550220331257	0.00189247644059941	0.00196893458761759	0.0014987618923498	0.002432705674207	0.00177569830040306	0.0020226868935356	0.00242718446601942	0.00207233293589962	0.00141757233788254	0.00182830549322696	0.0018960244648318	0.00114917761976586	1707
Claire	F	0.00171115674195756	0.00131554219131742	0.00044762757385855	0.00259006357428773	0.000655164883162262	0.00122324159021407	0.00103029054193283	0.00139192682441837	0.00116981867810489	0.00115740740740741	0.000596302921884317	0.000359647545405503	0.0013729191693839	0.00118123523455957	0.0019907100199071	0.00170386777986028	0.00151362260343088	0.00070871722182849	0.00121023513139696	0.000840477391158178	0.00137622570101497	0.00138264777048047	0.00150200267022697	0.0015752993068683	0.000825082508250825	0.000760938490805327	0.00149495452846643	0.00122835032551284	0.00158710780124527	0.00167242724941465	0.00142382534409112	0.00182348650619985	0.00136674259681093	0.00137044064937803	0.00169440845210804	0.00208804593701061	0.00230927835051546	0.00186190845616757	0.00250018383704684	0.00251239220479392	0.00309793260416008	0.00271052793691862	0.00255724747181216	0.00256224586420097	0.00195518123026019	0.00172057811424639	0.0016714784987084	0.00204696431330141	0.00215124334573033	0.00208523393718233	0.00224314419309996	0.00194481242425097	0.0018040180401804	0.00194174757281553	0.00246976664963379	0.00241821163521139	0.00204991828028477	0.00229357798165138	0.00251382604323781	1704
Kevin	M	0.000342231348391513	0.000187934598759632	0.000223813786929275	0.000235460324935248	0.000218388294387421	0.000203873598369011	0.000206058108386565	0.00039769337840525	0.000779879118736596	0.000964506172839506	0.000397535281256211	0.00107894263621651	0.000686459584691951	0.000168747890651367	0.000829462508294625	0.000511160333958085	0.000504540867810293	0.0015946137491141	0.00155601659751037	0.00184905026054799	0	0.000691323885240235	0.00116822429906542	0.00173282923755514	0.00151265126512651	0.00177552314521243	0.00236701133673851	0.00110551529296155	0.00207544866316689	0.00245289329914149	0.00296630280018984	0.00145878920495988	0.00136674259681093	0.00105418511490618	0.00189375062294428	0.00174003828084218	0.00189690721649485	0.00248254460822343	0.00257371865578351	0.00217287974468663	0.0027185939179364	0.00172488141440276	0.00185981634313612	0.00228374087896173	0.002155712638492	0.0022367515485203	0.00273514663425011	0.00247180596323189	0.00215124334573033	0.00270428776228333	0.00306457727789713	0.00228304067194679	0.0029793631269646	0.00242718446601942	0.00295236473059672	0.00191789198654696	0.00268705504307599	0.00275229357798165	0.00244200244200244	1704
Fred	M	0.00598904859685147	0.00526216876526969	0.00402864816472695	0.00376736519896397	0.00218388294387421	0.0036697247706422	0.00267875540902534	0.00278385364883675	0.00409436537336713	0.00405092592592593	0.00318028225004969	0.00269735659054127	0.00360391281963274	0.00320620992237597	0.00282017252820173	0.00255580166979042	0.00369996636394215	0.00301204819277108	0.00293914246196404	0.00184905026054799	0.00189231033889558	0.00138264777048047	0.00283711615487316	0.00189035916824197	0.00206270627062706	0.00177552314521243	0.00161953407250529	0.00208819555337182	0.0021975338786473	0.00156093209945367	0.00166112956810631	0.00182348650619985	0.0020501138952164	0.00231920725279359	0.0019934217083624	0.00147903253871585	0.00115463917525773	0.00170674941815361	0.00132362673726009	0.00162965980851497	0.00126446228741228	0.00166327850674552	0.00139486225735209	0.00128112293210048	0.00110292274527498	0.00176359256710255	0.00121562072633338	0.00142901282249343	0.00116677605192153	0.00146618011208132	0.000979400985719702	0.00146565574001522	0.001503348366817	0.00124056094929881	0.00136262987566002	0.00113961697751341	0.00105266073852461	0.00140672782874618	0.000790059613589025	1675
Sara	F	0.00102669404517454	0.000939672993798158	0.00044762757385855	0.000706380974805745	0	0.000611620795107034	0.00123634865031939	0.00119308013521575	0.00116981867810489	0.00135030864197531	0.000993838203140529	0.00143859018162201	0.000686459584691951	0.000506243671954101	0.00165892501658925	0.000511160333958085	0.00067272115708039	0.00106307583274274	0.00121023513139696	0.000504286434694907	0.000516084637880612	0.00120981679917041	0.00150200267022697	0.0015752993068683	0.0022002200220022	0.00164870006341154	0.00211785224866077	0.00171969045571797	0.00207544866316689	0.00167242724941465	0.00177978168011391	0.00279601264283978	0.00136674259681093	0.00147585916086865	0.00129572411043556	0.00165303636680007	0.00164948453608247	0.00155159038013964	0.00205897492462681	0.00217287974468663	0.00202313965985964	0.00289533665989035	0.00220853190747414	0.00311925583467944	0.00210557978643405	0.00215072264280798	0.00246922960036469	0.00231731809052989	0.00193247283599504	0.00228072461879317	0.00227473777328447	0.00211392654809888	0.0027060270602706	0.00248112189859763	0.00215749730312837	0.00239041609917447	0.0024931438544004	0.00269113149847095	0.00179559003088415	1673
Brian	M	0.00102669404517454	0.000751738395038527	0.000223813786929275	0.00141276194961149	0.000436776588774842	0.00142711518858308	0.00103029054193283	0.000596540067607874	0.000389939559368298	0.000964506172839506	0.000795070562512423	0.000899118863513757	0.00154453406555689	0.000674991562605467	0.0006635700066357	0.00153348100187425	0.000840901446350488	0.00106307583274274	0.00242047026279391	0.00184905026054799	0.00154825391364184	0.00138264777048047	0.00200267022696929	0.00141776937618147	0.00261276127612761	0.00164870006341154	0.00161953407250529	0.00159685542316669	0.00195336344768649	0.00278737874902442	0.00213573801613669	0.00230974957451982	0.00261958997722096	0.0017921146953405	0.00179407953752616	0.00226204976509483	0.00115463917525773	0.00279286268425136	0.00191190528715347	0.00196917226862226	0.00208636277423026	0.00227930758331793	0.00209229338602813	0.0020052358937225	0.00245650975083973	0.0020216792842395	0.00182343108950008	0.0021242082496524	0.00207831984248523	0.00244363352013554	0.00246429925439151	0.00222666929733082	0.0020773541068744	0.00269687162891046	0.00246976664963379	0.00197348305862079	0.00221612787057813	0.00201834862385321	0.00215470803706098	1661
Arthur	M	0.00325119780971937	0.00375869197519263	0.00201432408236347	0.00329644454909348	0.00371260100458615	0.0036697247706422	0.00350298784257161	0.00258500695963412	0.00350945603431468	0.00482253086419753	0.00397535281256211	0.00377629922675778	0.00326068302728677	0.00320620992237597	0.00414731254147313	0.00460044300562276	0.00319542549613185	0.00336640680368533	0.00293914246196404	0.00369810052109598	0.00309650782728367	0.002938126512271	0.00250333778371162	0.00330812854442344	0.0044004400440044	0.00329740012682308	0.00112121589634982	0.00208819555337182	0.00207544866316689	0.00245289329914149	0.00177978168011391	0.00218818380743982	0.00148063781321185	0.00210837022981235	0.00259144822087113	0.00217504785105272	0.00214432989690722	0.00162916989914663	0.00198544010589014	0.00217287974468663	0.00113801605867105	0.00117045524548759	0.0016273393002441	0.00116972093800479	0.00145385270968065	0.00116139022711631	0.00113964443093755	0.00119728101344044	0.00127616130678918	0.0013684347712759	0.000979400985719702	0.00124017024155134	0.001230012300123	0.000943905070118662	0.00096519616192585	0.00125079912166106	0.00138507991911133	0.00113149847094801	0.00136464842347195	1655
