Name	Sex	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Total
Peter		0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	3	0	2	2	3	3	2	3	4	1	2	2	4	3	2	2	57
Elmo	M	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	2	1	0	1	0	2	2	3	0	0	4	2	2	1	4	1	0	0	0	0	1	0	1	1	0	5	0	2	0	3	2	0	2	1	2	0	0	0	57
Alexia	F	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	3	0	2	1	2	2	3	1	3	4	1	4	3	5	3	6	2	2	1	57
Santa		0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	1	1	14	3	2	6	3	1	2	4	2	5	0	0	57
Leonidas	M	0	1	0	1	0	1	0	2	1	0	0	0	0	0	1	0	0	0	0	1	1	0	2	2	0	0	0	0	1	0	1	0	0	2	0	0	2	0	1	1	1	1	1	0	0	2	6	3	3	1	2	3	5	1	2	3	1	0	57
Devon	F	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	1	1	0	0	0	0	1	2	3	1	1	2	5	7	3	3	2	5	3	5	2	3	1	57
Zed	M	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	2	1	0	1	3	0	3	3	1	2	3	0	0	3	3	1	2	1	2	5	3	1	4	3	0	2	57
Khalil	M	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1	2	0	2	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	2	0	2	1	3	1	4	1	1	5	5	3	1	7	2	0	3	57
Aubrey	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	1	3	3	1	4	5	5	3	9	4	9	0	4	57
Aria	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	2	2	2	2	5	3	5	9	4	3	4	7	3	2	57
Ela	F	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	2	0	1	3	1	0	2	4	3	0	1	4	4	6	5	5	1	2	0	56
Percival	M	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	3	1	0	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	1	0	0	1	4	4	0	2	3	4	0	1	56
Daria	F	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	3	0	0	0	0	1	0	1	0	1	1	1	0	2	0	1	3	2	3	4	1	1	1	3	6	2	2	1	0	5	1	1	56
Joe		0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	7	2	1	0	2	2	2	1	1	56
Suzan	F	2	1	0	0	1	1	0	0	1	3	0	0	0	0	2	0	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	2	1	1	1	2	3	1	0	1	1	3	0	2	1	3	6	3	2	56
Gale	F	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	1	0	3	2	0	2	0	1	1	2	0	0	1	1	0	1	2	1	3	3	2	6	2	3	56
Cass	M	0	1	0	1	0	2	0	0	1	2	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	0	0	0	1	0	0	1	1	0	5	0	1	1	0	1	0	1	3	3	0	1	2	1	56
Rochelle	F	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	2	0	2	1	2	3	0	2	1	4	1	1	1	2	1	5	4	4	2	3	3	2	1	56
Amelie	F	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	3	1	3	4	3	3	2	3	0	2	0	4	2	3	4	1	56
Bev	F	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	2	3	1	2	0	3	2	2	2	3	0	2	0	4	0	1	3	1	0	4	0	1	4	2	3	2	1	56
Paris	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	3	2	1	1	7	4	1	4	3	4	3	2	2	3	2	1	56
Andi	M	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	2	0	2	1	2	3	2	2	7	1	2	6	2	4	2	3	56
Noelle	F	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	2	2	0	0	0	3	2	0	2	5	0	3	5	1	1	6	2	0	5	7	0	56
Francisco		0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	1	0	7	0	0	0	3	1	0	0	1	0	0	1	0	0	2	0	1	2	2	8	1	3	1	6	3	2	1	2	0	0	56
Kieran	M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	1	0	3	1	1	2	2	0	0	2	0	0	2	5	7	5	3	2	4	3	2	6	0	56
Commodore	M	1	0	0	2	0	1	4	0	3	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	2	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	3	2	0	1	0	2	0	1	0	55
Letty	F	0	0	1	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	1	0	0	1	3	1	3	1	1	1	0	1	1	0	55
Hall	F	0	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	2	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	4	0	3	3	0	0	0	0	1	2	1	8	1	3	1	55
Dana	M	2	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2	2	0	0	0	0	1	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	1	2	2	1	3	2	2	5	2	0	2	1	55
Waldemar	M	0	1	0	0	0	2	2	1	1	1	0	1	0	0	0	2	0	0	0	1	1	1	3	2	1	0	1	0	0	0	0	0	0	0	1	2	0	1	1	2	0	0	1	1	1	0	0	1	1	1	4	1	2	3	0	2	2	0	55
Aubrey	M	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	2	2	4	2	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	1	1	2	2	0	0	1	2	0	2	4	1	0	55
Newton	M	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	2	1	1	0	1	3	1	0	2	4	1	1	3	2	0	1	4	1	55
Clair	F	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	1	1	0	0	1	0	1	2	1	0	0	0	0	2	2	0	2	0	0	1	2	1	0	1	0	0	2	3	0	0	0	2	0	1	6	3	1	1	2	4	0	55
Dale	F	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	2	1	1	1	0	0	1	0	2	0	1	0	0	0	0	0	2	1	1	0	0	1	1	1	0	3	1	2	1	55
Yoshio	M	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	1	1	2	0	4	2	2	4	5	2	1	1	4	2	1	0	3	1	1	55
Washington	M	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	6	3	3	0	1	3	0	1	2	0	2	2	5	2	2	2	55
Diamond	F	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	3	1	1	2	3	3	5	3	2	5	5	2	55
Cruz	F	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	1	3	1	1	2	1	1	1	4	5	2	1	1	1	1	5	4	3	55
Rogelio	M	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	1	0	0	0	0	2	1	2	0	0	0	1	0	2	1	0	1	1	1	1	2	0	0	2	0	4	1	1	2	3	4	2	2	2	2	3	0	55
Janis	F	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	0	0	0	0	2	0	1	1	1	2	0	0	0	1	1	0	0	1	3	1	1	1	1	1	3	2	3	3	1	2	1	6	1	1	1	0	1	1	1	1	55
Marita	F	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	2	1	3	1	0	1	3	3	1	0	1	2	3	1	1	2	2	3	1	1	1	1	3	2	0	1	0	55
Bret	M	0	0	1	0	1	1	0	1	0	0	0	0	0	2	0	0	1	1	2	0	0	1	0	1	0	0	1	2	0	1	0	0	0	1	1	1	1	0	0	2	0	0	2	0	0	1	1	0	2	4	1	3	2	3	2	2	2	0	55
Celina	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	2	3	0	1	2	1	2	1	2	1	0	1	1	3	1	1	1	5	2	3	1	4	1	2	4	0	1	55
Dax	M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	4	0	0	0	1	0	1	1	1	1	1	3	3	1	1	4	3	3	4	3	5	3	5	3	55
Jethro	M	0	3	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	2	0	0	0	2	1	0	2	0	1	2	0	0	0	1	0	1	2	3	4	1	3	0	1	5	1	1	0	1	2	0	1	2	55
Humberto	M	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	2	3	0	3	2	0	4	1	4	3	5	2	3	1	1	2	55
Avi	M	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	2	0	3	3	2	0	4	5	1	5	6	3	6	3	2	0	55
Alice	M	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	3	2	7	4	6	3	7	4	4	0	3	55
Traci	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	1	1	2	1	1	1	3	1	0	5	0	4	3	4	5	1	5	0	3	1	2	1	3	2	0	55
Con	M	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	3	2	1	0	0	0	3	0	1	1	1	1	1	0	2	1	2	4	2	5	0	0	1	1	0	54
Ingeborg	F	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	2	2	0	0	2	0	0	0	2	1	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	1	2	2	1	1	3	0	0	2	1	2	2	0	0	54
Bartholomew	M	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	2	1	1	0	1	0	1	0	2	1	0	0	1	0	0	1	0	1	1	0	3	1	0	0	1	0	1	3	2	0	2	0	2	3	2	2	4	0	1	54
Winifred	F	0	0	0	1	0	0	1	0	0	0	1	2	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	2	1	0	1	0	1	0	0	1	2	1	2	0	2	1	3	0	1	0	1	1	0	1	2	0	2	0	3	0	0	0	54
Inger	F	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	2	0	2	1	0	0	0	0	1	0	3	3	4	1	0	54
Guadalupe	F	0	0	1	2	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	2	0	0	1	0	0	1	0	2	1	1	2	0	1	0	0	1	3	1	1	3	1	2	2	1	1	1	2	2	4	1	0	54
Myles	M	1	0	0	0	0	0	2	1	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	0	0	0	2	0	2	2	0	1	0	3	0	2	0	1	2	2	4	0	2	1	0	4	4	1	0	1	54
North	M	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	3	1	1	1	0	0	2	1	1	0	0	0	0	0	1	0	0	4	5	1	3	0	0	2	3	2	2	6	3	1	1	54
Natalya	F	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	1	0	1	3	2	1	2	0	3	3	2	0	3	3	2	1	1	2	0	1	1	1	54
Fern	F	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	2	0	0	1	1	2	2	3	0	1	0	0	2	2	1	2	4	0	0	3	2	4	0	4	2	54
Clovis	M	1	1	1	0	0	0	1	1	1	0	0	0	1	2	1	0	0	2	0	0	0	2	2	2	1	1	0	0	0	0	0	0	1	1	0	2	2	1	0	1	1	1	0	1	1	2	1	1	1	1	1	0	2	2	4	2	1	0	54
Page	M	1	0	2	1	0	2	1	0	0	0	1	0	0	2	0	2	0	0	0	0	1	0	3	0	1	1	0	2	2	0	1	0	0	0	0	2	1	1	1	1	0	1	2	0	2	3	2	2	0	0	1	1	0	1	2	1	2	0	54
Ramsey	M	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	2	1	0	0	1	0	0	0	0	1	0	1	2	0	0	1	0	0	1	1	1	1	1	1	0	2	1	2	1	1	1	3	0	0	0	1	3	1	3	1	2	0	1	54
Drew	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	2	0	3	5	0	2	3	0	1	1	0	3	0	1	4	1	0	2	2	3	3	4	3	4	0	54
Lucky	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	4	2	1	0	0	2	0	1	2	2	2	0	2	5	0	1	4	4	1	3	5	0	54
Arianna	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	2	1	0	0	0	0	2	1	3	3	2	2	0	7	1	2	0	5	6	3	4	2	0	54
Jolene	F	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	2	0	0	1	1	0	3	0	0	1	0	6	1	2	1	2	2	1	3	6	2	8	1	54
Crew	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	1	1	0	0	1	0	2	1	2	2	0	2	2	5	1	5	3	5	3	4	3	54
Janelle	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	2	2	2	3	0	5	0	5	5	2	4	4	7	3	1	54
Shannon	M	0	0	1	0	0	0	1	2	0	2	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	3	1	0	1	3	0	3	4	4	3	1	1	3	2	1	0	53
Antony	M	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	2	1	2	0	0	0	1	0	0	2	0	1	1	2	1	0	0	0	0	1	1	3	0	2	4	5	0	2	3	3	1	53
Brandt	M	1	3	1	0	2	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	2	0	1	1	1	2	2	1	0	1	2	0	1	1	53
Harris	F	1	1	2	0	1	0	1	1	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	1	0	0	2	2	2	3	0	0	0	0	0	2	1	1	1	0	6	3	2	0	53
Clement	M	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	2	0	0	0	0	1	0	2	0	2	0	0	2	0	1	0	0	1	0	1	1	0	1	3	2	0	1	0	0	0	1	0	1	1	0	2	0	5	1	0	2	0	1	53
Roma	F	0	1	0	0	0	0	0	1	1	0	1	0	0	3	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	2	1	1	3	2	1	1	2	2	4	2	3	1	2	2	0	3	0	53
Roxie	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	2	0	0	0	0	1	1	2	1	1	3	1	3	2	1	2	2	3	3	4	2	2	2	3	1	53
Roddy	M	0	0	0	1	0	2	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	2	0	0	1	1	1	0	0	3	2	1	0	3	1	1	2	0	2	1	0	1	4	1	0	2	1	0	1	3	2	1	0	0	1	53
Carey	M	1	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	2	0	0	1	1	2	0	2	1	0	1	0	1	1	0	0	2	0	1	0	1	2	1	0	0	1	1	0	1	2	2	3	0	1	53
Collins	F	2	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	2	0	2	0	0	0	1	1	1	0	3	1	0	2	3	1	1	1	6	1	1	0	0	53
Nena	F	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	2	2	2	0	1	2	0	0	2	0	0	2	1	0	2	0	1	1	2	5	2	3	4	0	1	1	1	1	1	1	53
Viviana	F	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	1	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	2	2	1	3	3	2	3	4	0	2	4	2	4	1	53
Dominick	M	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	4	0	1	0	2	0	0	1	0	0	0	2	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	3	1	2	1	1	4	0	2	1	1	3	3	2	1	1	53
Hollis	M	1	0	1	0	0	2	0	0	0	0	2	1	0	0	1	0	1	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	1	1	0	1	0	0	2	2	0	4	4	3	2	1	1	4	2	53
Hildegard	F	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	2	1	0	2	1	1	0	1	1	0	0	3	2	0	3	0	5	1	3	3	0	1	4	0	0	0	2	0	53
Quint	M	1	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	3	0	0	0	2	0	0	0	1	0	0	1	1	1	0	0	1	7	4	0	0	0	0	1	1	0	4	0	2	0	2	1	0	1	3	3	1	1	0	1	1	53
Dahlia	F	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	2	0	3	1	1	0	0	3	0	1	1	0	1	2	1	2	3	5	2	2	1	1	0	0	2	6	3	2	1	53
Asher	M	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	1	0	1	1	1	7	3	4	5	3	4	6	2	53
Jeanine	F	0	0	2	0	0	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	2	0	0	1	0	0	0	0	2	2	0	2	1	1	1	0	1	3	1	2	1	2	0	0	0	2	0	0	3	1	1	4	3	1	3	1	2	2	53
Louis		0	0	0	0	0	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	1	2	0	0	0	3	0	0	0	0	0	2	1	4	0	2	0	3	0	0	3	1	2	0	4	1	1	1	2	1	53
Phoenix	F	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	2	1	2	1	0	0	2	1	1	2	3	0	1	2	3	3	0	1	2	2	4	3	2	2	5	2	1	53
Krystal	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	7	1	1	2	1	2	3	2	2	6	2	3	3	6	3	4	1	53
Akira	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	3	2	2	0	4	5	2	4	3	3	4	2	0	2	3	4	2	2	53
Marquise	F	1	1	0	0	0	0	0	0	0	2	0	1	0	1	1	3	0	0	0	2	1	0	0	0	0	1	0	1	4	0	0	0	1	1	0	0	1	0	0	0	0	0	1	2	1	0	2	1	0	3	1	1	0	0	1	3	0	0	52
Dean	F	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	1	1	0	1	1	1	1	2	2	1	1	1	1	1	2	5	1	3	4	1	52
Shelby	M	0	1	0	0	0	0	0	1	1	0	0	0	1	2	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	2	1	0	2	0	0	0	0	1	3	0	0	0	2	3	0	2	1	3	1	3	1	2	0	1	52
Cohen	M	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	2	3	2	2	5	3	5	2	2	3	1	52
Stone	F	0	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	2	3	1	1	1	0	2	0	0	2	2	1	0	0	1	2	0	3	2	4	2	1	3	1	0	1	52
Von	F	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	0	1	1	2	0	1	0	0	1	0	1	0	2	0	1	2	0	3	2	2	3	3	0	4	0	4	0	0	52
Marsh	M	1	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	0	3	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	3	1	0	3	0	2	1	52
Joy	M	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	1	1	0	4	1	2	2	4	1	4	3	5	1	3	5	4	52
Dash	M	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2	0	3	1	0	1	0	1	1	1	1	3	0	0	1	2	2	3	5	0	3	3	2	4	3	52
Foster	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	1	1	2	3	1	2	2	3	5	4	1	1	2	1	52
Israel	M	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	1	0	0	0	0	2	0	1	1	4	0	4	2	0	3	2	4	4	1	2	2	0	52
Toy	M	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	5	1	1	2	2	1	1	0	2	1	7	2	1	4	4	4	0	0	52
Wiley	M	0	0	1	1	2	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	1	0	2	1	1	0	0	1	1	2	0	1	2	2	1	0	2	2	2	1	0	1	1	1	0	0	0	0	3	1	0	1	1	52
Wood	M	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	2	3	1	7	1	2	0	1	1	1	2	0	1	1	3	5	0	1	1	2	1	52
Lennie	M	1	0	1	1	0	1	2	2	0	2	3	0	1	0	0	0	1	0	2	0	0	2	0	1	1	2	0	0	0	2	0	2	0	0	0	0	0	0	0	3	2	1	1	1	2	1	0	0	0	0	1	0	1	1	0	2	0	0	52
Brennan	M	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	2	0	1	0	1	0	0	2	0	0	1	1	0	2	0	0	1	0	0	0	1	2	0	2	1	2	1	0	0	3	0	2	1	4	4	2	3	2	4	0	52
Patrice	M	0	0	0	0	1	1	0	2	1	0	0	0	2	0	1	0	0	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	2	0	3	1	2	0	2	1	1	2	0	3	0	2	1	1	1	2	3	2	2	0	52
Banks	M	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	2	0	1	2	0	0	1	3	0	0	0	1	0	0	0	1	0	1	0	2	1	1	1	2	0	3	2	2	3	2	4	1	1	52
Buffy	F	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	1	1	0	1	1	1	1	3	2	1	1	0	1	1	0	1	0	2	0	1	2	0	2	0	2	4	2	7	2	1	3	0	2	0	52
